competencia,fator,mes_referencia_planilha,arquivo_origem
1994-07-01,5.373173971717686,3a_120217-142013-673.xls,3a_120217-142013-673.xls
1994-08-01,5.065209249356793,3a_120217-142013-673.xls,3a_120217-142013-673.xls
1994-09-01,4.802967238153607,3a_120217-142013-673.xls,3a_120217-142013-673.xls
1994-10-01,4.731521267021582,3a_120217-142013-673.xls,3a_120217-142013-673.xls
1994-11-01,4.64512199786136,3a_120217-142013-673.xls,3a_120217-142013-673.xls
1994-12-01,4.498036213674213,3a_120217-142013-673.xls,3a_120217-142013-673.xls
1995-01-01,4.401640291294856,3a_120217-142013-673.xls,3a_120217-142013-673.xls
1995-02-01,4.329340308148772,3a_120217-142013-673.xls,3a_120217-142013-673.xls
1995-03-01,4.286899998166919,3a_120217-142013-673.xls,3a_120217-142013-673.xls
1995-04-01,4.2272951367389,3a_120217-142013-673.xls,3a_120217-142013-673.xls
1995-05-01,4.147660063519329,3a_120217-142013-673.xls,3a_120217-142013-673.xls
1995-06-01,4.043736047108636,3a_120217-142013-673.xls,3a_120217-142013-673.xls
1995-07-01,3.971455555989625,3a_120217-142013-673.xls,3a_120217-142013-673.xls
1995-08-01,3.876103412053119,3a_120217-142013-673.xls,3a_120217-142013-673.xls
1995-09-01,3.8369663552297752,3a_120217-142013-673.xls,3a_120217-142013-673.xls
1995-10-01,3.7925930169316735,3a_120217-142013-673.xls,3a_120217-142013-673.xls
1995-11-01,3.740229799735379,3a_120217-142013-673.xls,3a_120217-142013-673.xls
1995-12-01,3.68459245368474,3a_120217-142013-673.xls,3a_120217-142013-673.xls
1996-01-01,3.624783525513763,3a_120217-142013-673.xls,3a_120217-142013-673.xls
1996-02-01,3.5726232264082034,3a_120217-142013-673.xls,3a_120217-142013-673.xls
1996-03-01,3.5474364277710286,3a_120217-142013-673.xls,3a_120217-142013-673.xls
1996-04-01,3.537178609802601,3a_120217-142013-673.xls,3a_120217-142013-673.xls
1996-05-01,3.5125904764673304,3a_120217-142013-673.xls,3a_120217-142013-673.xls
1996-06-01,3.454553969775109,3a_120217-142013-673.xls,3a_120217-142013-673.xls
1996-07-01,3.4129163898193133,3a_120217-142013-673.xls,3a_120217-142013-673.xls
1996-08-01,3.376116717597501,3a_120217-142013-673.xls,3a_120217-142013-673.xls
1996-09-01,3.375981678330368,3a_120217-142013-673.xls,3a_120217-142013-673.xls
1996-10-01,3.3715986001501723,3a_120217-142013-673.xls,3a_120217-142013-673.xls
1996-11-01,3.364197365945093,3a_120217-142013-673.xls,3a_120217-142013-673.xls
1996-12-01,3.354803914983141,3a_120217-142013-673.xls,3a_120217-142013-673.xls
1997-01-01,3.325539170284636,3a_120217-142013-673.xls,3a_120217-142013-673.xls
1997-02-01,3.2738129260529987,3a_120217-142013-673.xls,3a_120217-142013-673.xls
1997-03-01,3.26012042028779,3a_120217-142013-673.xls,3a_120217-142013-673.xls
1997-04-01,3.2227366748594206,3a_120217-142013-673.xls,3a_120217-142013-673.xls
1997-05-01,3.203834053941168,3a_120217-142013-673.xls,3a_120217-142013-673.xls
1997-06-01,3.194251300041045,3a_120217-142013-673.xls,3a_120217-142013-673.xls
1997-07-01,3.1720469712423487,3a_120217-142013-673.xls,3a_120217-142013-673.xls
1997-08-01,3.1691946960159347,3a_120217-142013-673.xls,3a_120217-142013-673.xls
1997-09-01,3.1691946960159347,3a_120217-142013-673.xls,3a_120217-142013-673.xls
1997-10-01,3.1506061199084745,3a_120217-142013-673.xls,3a_120217-142013-673.xls
1997-11-01,3.139930356695709,3a_120217-142013-673.xls,3a_120217-142013-673.xls
1997-12-01,3.114083463944966,3a_120217-142013-673.xls,3a_120217-142013-673.xls
1998-01-01,3.092743533563379,3a_120217-142013-673.xls,3a_120217-142013-673.xls
1998-02-01,3.0657648032943885,3a_120217-142013-673.xls,3a_120217-142013-673.xls
1998-03-01,3.065151772939801,3a_120217-142013-673.xls,3a_120217-142013-673.xls
1998-04-01,3.0581181013067957,3a_120217-142013-673.xls,3a_120217-142013-673.xls
1998-05-01,3.0581181013067957,3a_120217-142013-673.xls,3a_120217-142013-673.xls
1998-06-01,3.051100569995805,3a_120217-142013-673.xls,3a_120217-142013-673.xls
1998-07-01,3.0425813422375403,3a_120217-142013-673.xls,3a_120217-142013-673.xls
1998-08-01,3.0425813422375403,3a_120217-142013-673.xls,3a_120217-142013-673.xls
1998-09-01,3.0425813422375403,3a_120217-142013-673.xls,3a_120217-142013-673.xls
1998-10-01,3.0425813422375403,3a_120217-142013-673.xls,3a_120217-142013-673.xls
1998-11-01,3.0425813422375403,3a_120217-142013-673.xls,3a_120217-142013-673.xls
1998-12-01,3.0425813422375403,3a_120217-142013-673.xls,3a_120217-142013-673.xls
1999-01-01,3.013053418733948,3a_120217-142013-673.xls,3a_120217-142013-673.xls
1999-02-01,2.9787972503548668,3a_120217-142013-673.xls,3a_120217-142013-673.xls
1999-03-01,2.8521612891180266,3a_120217-142013-673.xls,3a_120217-142013-673.xls
1999-04-01,2.796784947164176,3a_120217-142013-673.xls,3a_120217-142013-673.xls
1999-05-01,2.795946163315181,3a_120217-142013-673.xls,3a_120217-142013-673.xls
1999-06-01,2.795946163315181,3a_120217-142013-673.xls,3a_120217-142013-673.xls
1999-07-01,2.767715465566404,3a_120217-142013-673.xls,3a_120217-142013-673.xls
1999-08-01,2.7243975446071502,3a_120217-142013-673.xls,3a_120217-142013-673.xls
1999-09-01,2.685458397838492,3a_120217-142013-673.xls,3a_120217-142013-673.xls
1999-10-01,2.646554053255634,3a_120217-142013-673.xls,3a_120217-142013-673.xls
1999-11-01,2.597462021057645,3a_120217-142013-673.xls,3a_120217-142013-673.xls
1999-12-01,2.5333678153298007,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2000-01-01,2.502586007438309,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2000-02-01,2.4773173702616407,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2000-03-01,2.4726193934141536,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2000-04-01,2.4681766753984364,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2000-05-01,2.464972211523456,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2000-06-01,2.4485668138705234,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2000-07-01,2.426004967671181,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2000-08-01,2.372388976795601,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2000-09-01,2.329983281079946,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2000-10-01,2.3140165667692383,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2000-11-01,2.3054862675791954,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2000-12-01,2.2965298013539157,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2001-01-01,2.2792078219074186,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2001-02-01,2.2680941605208664,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2001-03-01,2.2604087707004847,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2001-04-01,2.242469018552068,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2001-05-01,2.217412260013911,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2001-06-01,2.207698387110624,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2001-07-01,2.175929811857505,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2001-08-01,2.14124169637621,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2001-09-01,2.1221424146444106,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2001-10-01,2.1141088011998512,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2001-11-01,2.0838923619515537,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2001-12-01,2.068174237744694,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2002-01-01,2.064458212961364,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2002-02-01,2.0605431809176205,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2002-03-01,2.056840867356379,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2002-04-01,2.054580828445089,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2002-05-01,2.0402987372841004,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2002-06-01,2.017900046765009,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2002-07-01,1.9833890768281977,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2002-08-01,1.9435463761177836,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2002-09-01,1.8987362017563336,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2002-10-01,1.8498988715474805,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2002-11-01,1.7751644482750988,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2002-12-01,1.6772150871835778,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2003-01-01,1.6331208249109814,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2003-02-01,1.5984347899686613,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2003-03-01,1.5734174524743196,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2003-04-01,1.5477252139231947,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2003-05-01,1.5414054515717506,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2003-06-01,1.5518025285127863,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2003-07-01,1.5627417205566831,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2003-08-01,1.5658734674916666,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2003-09-01,1.556224873277347,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2003-10-01,1.540054303094851,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2003-11-01,1.5333077489992544,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2003-12-01,1.5259830304530797,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2004-01-01,1.5168817400130017,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2004-02-01,1.5048429960446446,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2004-03-01,1.4989969081030428,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2004-04-01,1.4905010521060382,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2004-05-01,1.4844149508077265,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2004-06-01,1.478500947019648,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2004-07-01,1.4711452209150728,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2004-08-01,1.4604836899782316,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2004-09-01,1.4532176019683898,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2004-10-01,1.450751324716372,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2004-11-01,1.4482892330202377,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2004-12-01,1.4419446764438844,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2005-01-01,1.429649689117474,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2005-02-01,1.421546871947374,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2005-03-01,1.4153194662956732,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2005-04-01,1.405062509972871,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2005-05-01,1.392391745092529,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2005-06-01,1.3827127558019157,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2005-07-01,1.3842354147581497,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2005-08-01,1.3838202686775465,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2005-09-01,1.3838202686775465,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2005-10-01,1.3817476472067365,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2005-11-01,1.3737797248028796,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2005-12-01,1.366401158546727,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2006-01-01,1.3609573292298078,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2006-02-01,1.355805269206822,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2006-03-01,1.3526940728392916,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2006-04-01,1.3490516334290332,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2006-05-01,1.3474347117749033,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2006-06-01,1.345685320857788,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2006-07-01,1.3466279604300893,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2006-08-01,1.3451482973030555,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2006-09-01,1.3454173807792116,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2006-10-01,1.343268151736433,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2006-11-01,1.3375168293701418,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2006-12-01,1.3319227538041645,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2007-01-01,1.3237157163627151,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2007-02-01,1.3172611367924325,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2007-03-01,1.3117517793192914,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2007-04-01,1.306005355753974,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2007-05-01,1.302618547530395,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2007-06-01,1.299240522172746,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2007-07-01,1.295225323669371,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2007-08-01,1.2910938234343807,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2007-09-01,1.283521049243842,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2007-10-01,1.2803202486222864,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2007-11-01,1.2764907762934063,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2007-12-01,1.2710253672143843,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2008-01-01,1.2588148630428686,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2008-02-01,1.250188561965308,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2008-03-01,1.2438449527065047,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2008-04-01,1.2375335316948608,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2008-05-01,1.2296636841165152,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2008-06-01,1.2179711609711916,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2008-07-01,1.2069875740473606,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2008-08-01,1.2000274150401278,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2008-09-01,1.1975126384992794,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2008-10-01,1.1957190599094152,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2008-11-01,1.18977020886509,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2008-12-01,1.1852661973152918,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2009-01-01,1.181838864607929,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2009-02-01,1.1743231961525529,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2009-03-01,1.1706940446142484,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2009-04-01,1.1683573299543395,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2009-05-01,1.161966514126643,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2009-06-01,1.155036296348552,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2009-07-01,1.1502054335277354,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2009-08-01,1.1475660316549292,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2009-09-01,1.1466487126847815,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2009-10-01,1.1448170054760198,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2009-11-01,1.14207602302077,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2009-12-01,1.137865919120026,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2010-01-01,1.1351415793296349,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2010-02-01,1.125239471976244,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2010-03-01,1.117417549132318,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2010-04-01,1.109539816435625,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2010-05-01,1.1014988746506749,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2010-06-01,1.0967827090019664,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2010-07-01,1.097990498550372,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2010-08-01,1.098759630291576,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2010-09-01,1.0995293008021376,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2010-10-01,1.09362373264585,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2010-11-01,1.0836541147897838,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2010-12-01,1.0726062702066552,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2011-01-01,1.0662090161099953,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2011-02-01,1.0562799842579702,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2011-03-01,1.0506067080345831,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2011-04-01,1.0437181681249588,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2011-05-01,1.0362571168833985,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2011-06-01,1.0303839284909997,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2011-07-01,1.0281220599590897,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2011-08-01,1.0281220599590897,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2011-09-01,1.023822007527474,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2011-10-01,1.0192354480114227,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2011-11-01,1.0159842982570002,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2011-12-01,1.0102260100000002,3a_120217-142013-673.xls,3a_120217-142013-673.xls
2012-01-01,1.0051,3a_120217-142013-673.xls,3a_120217-142013-673.xls
1994-07-01,5.793817211034152,ABRIL/2013,1a_130415-162019-287.xls
1994-08-01,5.4617432230714105,ABRIL/2013,1a_130415-162019-287.xls
1994-09-01,5.178971385427092,ABRIL/2013,1a_130415-162019-287.xls
1994-10-01,5.101932209070133,ABRIL/2013,1a_130415-162019-287.xls
1994-11-01,5.008769103740559,ABRIL/2013,1a_130415-162019-287.xls
1994-12-01,4.850168590820722,ABRIL/2013,1a_130415-162019-287.xls
1995-01-01,4.7462262362469145,ABRIL/2013,1a_130415-162019-287.xls
1995-02-01,4.66826619085956,ABRIL/2013,1a_130415-162019-287.xls
1995-03-01,4.622503407128983,ABRIL/2013,1a_130415-162019-287.xls
1995-04-01,4.558232331258242,ABRIL/2013,1a_130415-162019-287.xls
1995-05-01,4.472362962380535,ABRIL/2013,1a_130415-162019-287.xls
1995-06-01,4.360303170888695,ABRIL/2013,1a_130415-162019-287.xls
1995-07-01,4.282364143477406,ABRIL/2013,1a_130415-162019-287.xls
1995-08-01,4.179547280380057,ABRIL/2013,1a_130415-162019-287.xls
1995-09-01,4.137346347634189,ABRIL/2013,1a_130415-162019-287.xls
1995-10-01,4.089499206913303,ABRIL/2013,1a_130415-162019-287.xls
1995-11-01,4.033036693208386,ABRIL/2013,1a_130415-162019-287.xls
1995-12-01,3.973043732842465,ABRIL/2013,1a_130415-162019-287.xls
1996-01-01,3.908552614699917,ABRIL/2013,1a_130415-162019-287.xls
1996-02-01,3.852308904691422,ABRIL/2013,1a_130415-162019-287.xls
1996-03-01,3.825150337296616,ABRIL/2013,1a_130415-162019-287.xls
1996-04-01,3.814089477810964,ABRIL/2013,1a_130415-162019-287.xls
1996-05-01,3.787576442711981,ABRIL/2013,1a_130415-162019-287.xls
1996-06-01,3.724996501487,ABRIL/2013,1a_130415-162019-287.xls
1996-07-01,3.680099290147204,ABRIL/2013,1a_130415-162019-287.xls
1996-08-01,3.64041872603344,ABRIL/2013,1a_130415-162019-287.xls
1996-09-01,3.640273115108835,ABRIL/2013,1a_130415-162019-287.xls
1996-10-01,3.635546904133461,ABRIL/2013,1a_130415-162019-287.xls
1996-11-01,3.627566258365058,ABRIL/2013,1a_130415-162019-287.xls
1996-12-01,3.6174374335511152,ABRIL/2013,1a_130415-162019-287.xls
1997-01-01,3.585881674812763,ABRIL/2013,1a_130415-162019-287.xls
1997-02-01,3.5301060000125646,ABRIL/2013,1a_130415-162019-287.xls
1997-03-01,3.5153415654377262,ABRIL/2013,1a_130415-162019-287.xls
1997-04-01,3.4750312034773883,ABRIL/2013,1a_130415-162019-287.xls
1997-05-01,3.4546487757007536,ABRIL/2013,1a_130415-162019-287.xls
1997-06-01,3.444315828216105,ABRIL/2013,1a_130415-162019-287.xls
1997-07-01,3.420373215706163,ABRIL/2013,1a_130415-162019-287.xls
1997-08-01,3.4172976478231223,ABRIL/2013,1a_130415-162019-287.xls
1997-09-01,3.4172976478231223,ABRIL/2013,1a_130415-162019-287.xls
1997-10-01,3.397253850107488,ABRIL/2013,1a_130415-162019-287.xls
1997-11-01,3.385742326198413,ABRIL/2013,1a_130415-162019-287.xls
1997-12-01,3.3578719886922674,ABRIL/2013,1a_130415-162019-287.xls
1998-01-01,3.3348614447236744,ABRIL/2013,1a_130415-162019-287.xls
1998-02-01,3.3057706628902404,ABRIL/2013,1a_130415-162019-287.xls
1998-03-01,3.305109640962048,ABRIL/2013,1a_130415-162019-287.xls
1998-04-01,3.297525332696845,ABRIL/2013,1a_130415-162019-287.xls
1998-05-01,3.297525332696845,ABRIL/2013,1a_130415-162019-287.xls
1998-06-01,3.2899584283117287,ABRIL/2013,1a_130415-162019-287.xls
1998-07-01,3.280772265967021,ABRIL/2013,1a_130415-162019-287.xls
1998-08-01,3.280772265967021,ABRIL/2013,1a_130415-162019-287.xls
1998-09-01,3.280772265967021,ABRIL/2013,1a_130415-162019-287.xls
1998-10-01,3.280772265967021,ABRIL/2013,1a_130415-162019-287.xls
1998-11-01,3.280772265967021,ABRIL/2013,1a_130415-162019-287.xls
1998-12-01,3.280772265967021,ABRIL/2013,1a_130415-162019-287.xls
1999-01-01,3.248932725259478,ABRIL/2013,1a_130415-162019-287.xls
1999-02-01,3.2119947852293405,ABRIL/2013,1a_130415-162019-287.xls
1999-03-01,3.0754450260717547,ABRIL/2013,1a_130415-162019-287.xls
1999-04-01,3.0157335027179397,ABRIL/2013,1a_130415-162019-287.xls
1999-05-01,3.014829054001739,ABRIL/2013,1a_130415-162019-287.xls
1999-06-01,3.014829054001739,ABRIL/2013,1a_130415-162019-287.xls
1999-07-01,2.9843882934089674,ABRIL/2013,1a_130415-162019-287.xls
1999-08-01,2.9376791942208555,ABRIL/2013,1a_130415-162019-287.xls
1999-09-01,2.895691665077236,ABRIL/2013,1a_130415-162019-287.xls
1999-10-01,2.85374166263648,ABRIL/2013,1a_130415-162019-287.xls
1999-11-01,2.800806421274394,ABRIL/2013,1a_130415-162019-287.xls
1999-12-01,2.7316945491801365,ABRIL/2013,1a_130415-162019-287.xls
2000-01-01,2.698502962738454,ABRIL/2013,1a_130415-162019-287.xls
2000-02-01,2.6712561500083685,ABRIL/2013,1a_130415-162019-287.xls
2000-03-01,2.666190388270654,ABRIL/2013,1a_130415-162019-287.xls
2000-04-01,2.661399868507341,ABRIL/2013,1a_130415-162019-287.xls
2000-05-01,2.657944540604555,ABRIL/2013,1a_130415-162019-287.xls
2000-06-01,2.640254833221968,ABRIL/2013,1a_130415-162019-287.xls
2000-07-01,2.6159267147745644,ABRIL/2013,1a_130415-162019-287.xls
2000-08-01,2.558113352996836,ABRIL/2013,1a_130415-162019-287.xls
2000-09-01,2.5123878933380825,ABRIL/2013,1a_130415-162019-287.xls
2000-10-01,2.4951712119754523,ABRIL/2013,1a_130415-162019-287.xls
2000-11-01,2.485973111463039,ABRIL/2013,1a_130415-162019-287.xls
2000-12-01,2.4763154810868,ABRIL/2013,1a_130415-162019-287.xls
2001-01-01,2.4576374365688767,ABRIL/2013,1a_130415-162019-287.xls
2001-02-01,2.445653733275825,ABRIL/2013,1a_130415-162019-287.xls
2001-03-01,2.437366686541584,ABRIL/2013,1a_130415-162019-287.xls
2001-04-01,2.4180225064896668,ABRIL/2013,1a_130415-162019-287.xls
2001-05-01,2.3910041594874585,ABRIL/2013,1a_130415-162019-287.xls
2001-06-01,2.3805298282431884,ABRIL/2013,1a_130415-162019-287.xls
2001-07-01,2.3462742245645463,ABRIL/2013,1a_130415-162019-287.xls
2001-08-01,2.3088705221064223,ABRIL/2013,1a_130415-162019-287.xls
2001-09-01,2.288276037766524,ABRIL/2013,1a_130415-162019-287.xls
2001-10-01,2.279613506442044,ABRIL/2013,1a_130415-162019-287.xls
2001-11-01,2.247031548981808,ABRIL/2013,1a_130415-162019-287.xls
2001-12-01,2.2300829187989364,ABRIL/2013,1a_130415-162019-287.xls
2002-01-01,2.22607598203128,ABRIL/2013,1a_130415-162019-287.xls
2002-02-01,2.221854458560016,ABRIL/2013,1a_130415-162019-287.xls
2002-03-01,2.217862306408481,ABRIL/2013,1a_130415-162019-287.xls
2002-04-01,2.215425338536091,ABRIL/2013,1a_130415-162019-287.xls
2002-05-01,2.200025162399296,ABRIL/2013,1a_130415-162019-287.xls
2002-06-01,2.1758729724055934,ABRIL/2013,1a_130415-162019-287.xls
2002-07-01,2.1386602834731603,ABRIL/2013,1a_130415-162019-287.xls
2002-08-01,2.095698464941852,ABRIL/2013,1a_130415-162019-287.xls
2002-09-01,2.047380290095596,ABRIL/2013,1a_130415-162019-287.xls
2002-10-01,1.9947196902724047,ABRIL/2013,1a_130415-162019-287.xls
2002-11-01,1.9141346226584823,ABRIL/2013,1a_130415-162019-287.xls
2002-12-01,1.808517217175437,ABRIL/2013,1a_130415-162019-287.xls
2003-01-01,1.760971000170825,ABRIL/2013,1a_130415-162019-287.xls
2003-02-01,1.7235695411283398,ABRIL/2013,1a_130415-162019-287.xls
2003-03-01,1.6965937012780192,ABRIL/2013,1a_130415-162019-287.xls
2003-04-01,1.668890125199704,ABRIL/2013,1a_130415-162019-287.xls
2003-05-01,1.6620756151774765,ABRIL/2013,1a_130415-162019-287.xls
2003-06-01,1.6732866356362393,ABRIL/2013,1a_130415-162019-287.xls
2003-07-01,1.6850822111140376,ABRIL/2013,1a_130415-162019-287.xls
2003-08-01,1.688459129372783,ABRIL/2013,1a_130415-162019-287.xls
2003-09-01,1.6780551872120684,ABRIL/2013,1a_130415-162019-287.xls
2003-10-01,1.6606186909570195,ABRIL/2013,1a_130415-162019-287.xls
2003-11-01,1.6533439774562124,ABRIL/2013,1a_130415-162019-287.xls
2003-12-01,1.6454458374365173,ABRIL/2013,1a_130415-162019-287.xls
2004-01-01,1.6356320451655242,ABRIL/2013,1a_130415-162019-287.xls
2004-02-01,1.6226508384578613,ABRIL/2013,1a_130415-162019-287.xls
2004-03-01,1.6163470848270358,ABRIL/2013,1a_130415-162019-287.xls
2004-04-01,1.607186123920688,ABRIL/2013,1a_130415-162019-287.xls
2004-05-01,1.6006235672947793,ABRIL/2013,1a_130415-162019-287.xls
2004-06-01,1.5942465809708957,ABRIL/2013,1a_130415-162019-287.xls
2004-07-01,1.58631500594119,ABRIL/2013,1a_130415-162019-287.xls
2004-08-01,1.5748188284931894,ABRIL/2013,1a_130415-162019-287.xls
2004-09-01,1.5669839089484474,ABRIL/2013,1a_130415-162019-287.xls
2004-10-01,1.5643245572012052,ABRIL/2013,1a_130415-162019-287.xls
